date,amount,product
2047-06-02,85.88,B
2047-06-03,91.01,C
2047-06-04,71.56,B
2047-06-05,74.56,A
2047-06-06,82.67,C
2047-06-07,72.86,B
2047-06-08,82.86,C
2047-06-09,95.71,A
2047-06-10,83.68,A
2047-06-11,86.13,C
2047-06-12,91.05,B
2047-06-13,102.87,C
2047-06-14,89.47,B
2047-06-15,108.54,A
2047-06-16,86.42,C
2047-06-17,111.11,A
2047-06-18,104.22,B
2047-06-19,129.07,B
2047-06-20,74.55,C
2047-06-21,125.94,B
2047-06-22,104.07,B
2047-06-23,112.55,C
2047-06-24,118.4,C
2047-06-25,109.91,B
2047-06-26,100.2,A
2047-06-27,116.57,A
2047-06-28,123.64,C
2047-06-29,72.83,C
2047-06-30,74.11,B
2047-07-01,105.84,B
2047-07-02,119.17,A
2047-07-03,73.27,B
2047-07-04,75.43,C
2047-07-05,127.94,B
2047-07-06,115.23,C
2047-07-07,75.02,A
2047-07-08,76.43,B
2047-07-09,76.49,C
2047-07-10,107.54,B
2047-07-11,74.26,B
2047-07-12,118.68,A
2047-07-13,101.06,C
2047-07-14,124.52,B
2047-07-15,81.11,C
2047-07-16,106.87,A
2047-07-17,99.54,B
2047-07-18,89.77,B
2047-07-19,117.88,B
2047-07-20,91.99,A
2047-07-21,122.28,C
2047-07-22,121.98,A
2047-07-23,109.76,B
2047-07-24,83.38,B
2047-07-25,76.19,A
2047-07-26,114.04,A
2047-07-27,88.24,B
2047-07-28,94.09,A
2047-07-29,114.29,B
2047-07-30,102.25,A
2047-07-31,107.05,B
2047-08-01,117.01,A
2047-08-02,126.29,C
2047-08-03,92.52,B
2047-08-04,128.3,C
2047-08-05,121.21,B
2047-08-06,103.79,B
2047-08-07,112.89,A
2047-08-08,107.58,C
2047-08-09,103.8,C
2047-08-10,114.64,B
2047-08-11,92.31,C
2047-08-12,129.64,B
2047-08-13,115.04,A
2047-08-14,82.12,A
2047-08-15,108.68,A
2047-08-16,128.51,A
2047-08-17,103.93,A
2047-08-18,73.28,B
2047-08-19,80.46,C
2047-08-20,85.62,C
2047-08-21,100.19,B
2047-08-22,93.34,A
2047-08-23,103.25,C
2047-08-24,116.06,A
2047-08-25,98.7,A
2047-08-26,71.82,B
2047-08-27,90.62,A
2047-08-28,84.62,C
2047-08-29,84.61,B
2047-08-30,126.91,B
2047-08-31,86.7,C
2047-09-01,74.78,B
2047-09-02,107.22,A
2047-09-03,122.63,B
2047-09-04,80.7,C
2047-09-05,101.47,B
2047-09-06,107.3,A
2047-09-07,125.84,C
2047-09-08,103.22,C
2047-09-09,126.57,C
2047-09-10,84.54,A
2047-09-11,114.79,B
2047-09-12,80.45,A
2047-09-13,126.12,B
2047-09-14,70.72,A
2047-09-15,93.11,C
2047-09-16,70.9,C
2047-09-17,97.87,C
2047-09-18,87.95,C
2047-09-19,101.09,A
2047-09-20,129.06,A
2047-09-21,129.41,B
2047-09-22,100.9,B
2047-09-23,72.03,B
2047-09-24,85.18,A
2047-09-25,87.24,B
2047-09-26,99.9,A
2047-09-27,77.38,A
2047-09-28,70.03,B
2047-09-29,98.51,A
2047-09-30,90.93,B
2047-10-01,96.82,C
2047-10-02,106.74,C
2047-10-03,105.09,C
2047-10-04,102.2,A
2047-10-05,111.62,C
2047-10-06,90.24,C
2047-10-07,124.29,C
2047-10-08,72.59,A
2047-10-09,75.41,C
2047-10-10,87.14,B
2047-10-11,77.73,C
2047-10-12,125.59,C
2047-10-13,84.1,C
2047-10-14,116.31,A
2047-10-15,115.35,C
2047-10-16,85.88,A
2047-10-17,125.27,B
2047-10-18,121.69,A
2047-10-19,122.1,C
2047-10-20,120.75,A
2047-10-21,118.35,A
2047-10-22,103.42,B
2047-10-23,73.04,C
2047-10-24,79.26,A
2047-10-25,82.1,C
2047-10-26,93.06,C
2047-10-27,70.9,C
2047-10-28,91.99,C
2047-10-29,72.29,B
2047-10-30,103.38,B
2047-10-31,127.3,A
2047-11-01,95.11,C
2047-11-02,102.95,A
2047-11-03,115.11,B
2047-11-04,74.34,A
2047-11-05,93.85,B
2047-11-06,123.87,C
2047-11-07,117.22,A
2047-11-08,82.26,B
2047-11-09,126.79,B
2047-11-10,118.08,B
2047-11-11,71.08,A
2047-11-12,96.43,B
2047-11-13,82.15,A
2047-11-14,77.35,A
2047-11-15,129.25,A
2047-11-16,80.05,A
2047-11-17,91.13,B
2047-11-18,109.62,C
2047-11-19,125.46,C
2047-11-20,74.42,C
2047-11-21,77.02,A
2047-11-22,90.23,A
2047-11-23,120.02,A
2047-11-24,128.13,A
2047-11-25,98.88,B
2047-11-26,110.12,A
2047-11-27,119.66,B
2047-11-28,87.94,B
2047-11-29,95.71,A
2047-11-30,125.04,B
2047-12-01,87.6,C
2047-12-02,71.8,A
2047-12-03,81.94,C
2047-12-04,107.59,A
2047-12-05,93.38,B
2047-12-06,101.72,A
2047-12-07,90.15,A
2047-12-08,97.93,C
2047-12-09,111.05,B
2047-12-10,111.97,A
2047-12-11,81.77,C
2047-12-12,111.67,B
2047-12-13,105.07,A
2047-12-14,93.34,C
2047-12-15,81.39,A
2047-12-16,85.56,C
2047-12-17,70.82,B
2047-12-18,96.71,A
2047-12-19,79.25,A
2047-12-20,119.14,A
2047-12-21,94.6,C
2047-12-22,125.6,C
2047-12-23,73.39,B
2047-12-24,118.66,C
2047-12-25,124.41,B
2047-12-26,112.78,A
2047-12-27,88.99,C
2047-12-28,93.42,B
2047-12-29,82.11,B
2047-12-30,103.6,A
2047-12-31,87.52,B
2048-01-01,76.51,A
2048-01-02,85.42,B
2048-01-03,70.12,C
2048-01-04,107.07,A
2048-01-05,110.78,B
2048-01-06,106.21,B
2048-01-07,115.36,B
2048-01-08,122.76,C
2048-01-09,90.76,C
2048-01-10,82.58,B
2048-01-11,74.37,C
2048-01-12,103,A
2048-01-13,105.51,A
2048-01-14,75.8,C
2048-01-15,71.12,B
2048-01-16,107.96,B
2048-01-17,121.63,C
2048-01-18,103.73,C
2048-01-19,112.48,B
2048-01-20,109.07,C
2048-01-21,78.82,B
2048-01-22,117.13,A
2048-01-23,94.15,C
2048-01-24,129.71,C
2048-01-25,106.48,B
2048-01-26,86.9,B
2048-01-27,128.12,C
2048-01-28,104.44,B
2048-01-29,104.6,A
2048-01-30,71.71,C
2048-01-31,115.13,B
2048-02-01,83.57,A
2048-02-02,121.53,C
2048-02-03,111.18,C
2048-02-04,127.81,A
2048-02-05,71.3,C
2048-02-06,86.81,A
2048-02-07,98.63,B
2048-02-08,126.34,A
2048-02-09,121.05,C
2048-02-10,86.04,A
2048-02-11,90.98,B
2048-02-12,84.69,A
2048-02-13,110.31,A
2048-02-14,81.35,A
2048-02-15,83.4,C
2048-02-16,94.45,C
2048-02-17,82.6,B
2048-02-18,96.14,B
2048-02-19,91.77,B
2048-02-20,75,A
2048-02-21,124.07,B
2048-02-22,97.04,B
2048-02-23,90.9,C
2048-02-24,81.44,A
2048-02-25,96.7,A
2048-02-26,79.17,A
2048-02-27,98.33,B
2048-02-28,88.62,C
2048-02-29,124.49,C
2048-03-01,87.47,B
2048-03-02,118.22,C
2048-03-03,121.35,A
2048-03-04,100.14,B
2048-03-05,72.25,C
2048-03-06,128.52,A
2048-03-07,127.94,B
2048-03-08,114.34,A
2048-03-09,89.84,C
2048-03-10,75.75,C
2048-03-11,109.34,C
2048-03-12,70.13,A
2048-03-13,113.98,C
2048-03-14,103.1,A
2048-03-15,96.36,C
2048-03-16,80.61,C
2048-03-17,113.45,B
2048-03-18,78.9,B
2048-03-19,81.92,A
2048-03-20,110.38,A
2048-03-21,122.16,C
2048-03-22,111.03,A
2048-03-23,81.27,A
2048-03-24,86.96,C
2048-03-25,98.04,A
2048-03-26,81.37,B
2048-03-27,105.04,A
2048-03-28,81.94,B
2048-03-29,99.49,C
2048-03-30,73.14,C
2048-03-31,115.94,A
2048-04-01,125.75,B
2048-04-02,118.8,A
2048-04-03,104.94,B
2048-04-04,85.78,A
2048-04-05,73.98,A
2048-04-06,78.88,C
2048-04-07,70.23,C
2048-04-08,86.01,C
2048-04-09,120.3,B
2048-04-10,111.54,C
2048-04-11,114.04,A
2048-04-12,100.02,C
2048-04-13,80.31,C
2048-04-14,88.54,C
2048-04-15,75.9,B
2048-04-16,73.81,C
2048-04-17,92.07,B
2048-04-18,73.03,B
2048-04-19,93.23,C
2048-04-20,103.37,C
2048-04-21,98.7,A
2048-04-22,78.46,C
2048-04-23,90.48,B
2048-04-24,71.87,B
2048-04-25,74.41,C
2048-04-26,126.35,B
2048-04-27,81.31,C
2048-04-28,104.02,C
2048-04-29,120.84,A
2048-04-30,72.85,C
2048-05-01,78.91,B
2048-05-02,73.05,B
2048-05-03,79.08,B
2048-05-04,105.68,B
2048-05-05,107.52,C
2048-05-06,94.86,C
2048-05-07,72.3,C
2048-05-08,89.91,B
2048-05-09,75.47,B
2048-05-10,90.77,B
2048-05-11,109.48,C
2048-05-12,114.07,B
2048-05-13,98.92,B
2048-05-14,106.22,B
2048-05-15,70.08,B
2048-05-16,99.33,A
2048-05-17,125.26,B
2048-05-18,110.6,A
2048-05-19,86.04,B
2048-05-20,119.4,C
2048-05-21,71.62,B
2048-05-22,123.87,A
2048-05-23,86.53,A
2048-05-24,95.17,A
2048-05-25,107.42,A
2048-05-26,106.36,A
2048-05-27,116.78,B
2048-05-28,84.12,B
2048-05-29,113.23,B
2048-05-30,79.79,B
2048-05-31,115.13,A
2048-06-01,96.06,A
2048-06-02,96.52,A
2048-06-03,126.94,B
2048-06-04,81.43,A
2048-06-05,78.92,B
2048-06-06,112.13,B
2048-06-07,101.39,A
2048-06-08,123.28,B
2048-06-09,77.98,B
2048-06-10,81.18,A
2048-06-11,117.32,C
2048-06-12,114.85,A
2048-06-13,98.9,B
2048-06-14,95.66,A
2048-06-15,88.17,B
2048-06-16,89.96,A
2048-06-17,83.99,C
2048-06-18,79.67,B
2048-06-19,112.05,A
2048-06-20,77.22,A
2048-06-21,77.85,A
2048-06-22,70.15,A
2048-06-23,107.17,B
2048-06-24,128.44,A
2048-06-25,98.49,A
2048-06-26,100.57,C
2048-06-27,91.56,B
2048-06-28,93.61,B
2048-06-29,101.46,A
2048-06-30,110.27,B
2048-07-01,126.87,C
2048-07-02,70.33,B
2048-07-03,85.77,B
2048-07-04,77.66,C
2048-07-05,124.07,A
2048-07-06,123.45,A
2048-07-07,87.53,A
2048-07-08,79.09,B
2048-07-09,120.86,C
2048-07-10,102.85,A
2048-07-11,96.98,A
2048-07-12,120.34,A
2048-07-13,76.93,B
2048-07-14,125.11,C
2048-07-15,97.08,B
2048-07-16,76.1,B
2048-07-17,97.08,B
2048-07-18,75.77,A
2048-07-19,88.58,B
2048-07-20,114.87,A
2048-07-21,87.47,A
2048-07-22,86.3,A
2048-07-23,84.28,B
2048-07-24,97.5,A
2048-07-25,89.1,C
2048-07-26,114.19,C
2048-07-27,113.64,B
2048-07-28,74.54,C
2048-07-29,72.27,C
2048-07-30,94.49,C
2048-07-31,100.36,B
2048-08-01,83.63,A
2048-08-02,79.62,B
2048-08-03,103.55,C
2048-08-04,72.76,C
2048-08-05,79.83,B
2048-08-06,129.35,B
2048-08-07,116.3,A
2048-08-08,128.99,B
2048-08-09,126.17,B
2048-08-10,77.42,C
2048-08-11,96.69,B
2048-08-12,120.43,A
2048-08-13,111.92,C
2048-08-14,101.17,B
2048-08-15,82.97,B
2048-08-16,74.23,A
2048-08-17,111.34,C
2048-08-18,74.12,C
2048-08-19,73.15,C
2048-08-20,126.39,C
2048-08-21,80.26,B
2048-08-22,115.37,B
2048-08-23,117.88,B
2048-08-24,120.2,C
2048-08-25,112.59,B
2048-08-26,123.72,C
2048-08-27,103.42,C
2048-08-28,125.17,C
2048-08-29,99.03,C
2048-08-30,115.98,C
2048-08-31,80.66,B
2048-09-01,110.88,C
2048-09-02,87.9,C
2048-09-03,109.8,C
2048-09-04,75.12,A
2048-09-05,104.41,A
2048-09-06,110.6,B
2048-09-07,101.82,A
2048-09-08,116.5,B
2048-09-09,100.98,A
2048-09-10,70.37,B
2048-09-11,111.6,C
2048-09-12,104.97,A
2048-09-13,100.6,C
2048-09-14,70.44,B
2048-09-15,97.82,A
2048-09-16,70.41,A
2048-09-17,105.02,B
2048-09-18,114.37,A
2048-09-19,74.16,C
2048-09-20,112.69,C
2048-09-21,120.18,C
2048-09-22,120.29,C
2048-09-23,76.9,A
2048-09-24,86.46,C
2048-09-25,125.25,A
2048-09-26,89.78,B
2048-09-27,112.6,B
2048-09-28,126.97,C
2048-09-29,76.16,A
2048-09-30,94.73,C
2048-10-01,120.24,C
2048-10-02,104.33,B
2048-10-03,79.37,B
2048-10-04,116.73,A
2048-10-05,87.08,C
2048-10-06,94.2,B
2048-10-07,106.74,A
2048-10-08,115.68,A
2048-10-09,127.99,C
2048-10-10,79.82,A
2048-10-11,106.61,A
2048-10-12,97.11,B
2048-10-13,122.62,B
2048-10-14,100.81,A
2048-10-15,104.72,C
2048-10-16,128.08,A
2048-10-17,97.82,C
2048-10-18,79.28,A
2048-10-19,76.12,B
2048-10-20,104.56,B
2048-10-21,94.94,A
2048-10-22,106.64,A
2048-10-23,106.46,C
2048-10-24,119.81,C
2048-10-25,119.11,C
2048-10-26,124.62,A
2048-10-27,121.35,A
2048-10-28,80.13,C
2048-10-29,85.65,A
2048-10-30,99.4,B
2048-10-31,126.38,C
2048-11-01,95.42,B
2048-11-02,114.18,B
2048-11-03,80.6,C
2048-11-04,121.57,B
2048-11-05,125.04,B
2048-11-06,86.47,B
2048-11-07,123.98,B
2048-11-08,100.09,A
2048-11-09,120.69,A
2048-11-10,114.05,C
2048-11-11,81.12,B
2048-11-12,127.14,C
2048-11-13,81.64,B
2048-11-14,115.82,B
2048-11-15,121.78,C
2048-11-16,128.87,C
2048-11-17,113.34,B
2048-11-18,120.91,A
2048-11-19,98.81,A
2048-11-20,100.75,A
2048-11-21,120.18,A
2048-11-22,70.78,B
2048-11-23,128.65,B
2048-11-24,81.82,C
2048-11-25,83.42,A
2048-11-26,86.48,A
2048-11-27,121.47,A
2048-11-28,105.38,C
2048-11-29,98.18,A
2048-11-30,79.56,C
2048-12-01,124.97,B
2048-12-02,116.47,C
2048-12-03,100.85,A
2048-12-04,116.77,A
2048-12-05,99.38,A
2048-12-06,115.31,B
2048-12-07,110.51,B
2048-12-08,128.88,A
2048-12-09,108.12,B
2048-12-10,114.31,C
2048-12-11,80.2,C
2048-12-12,82.34,C
2048-12-13,112.46,C
2048-12-14,77.58,B
2048-12-15,73.05,A
2048-12-16,113.13,B
2048-12-17,75.69,C
2048-12-18,84.05,B
2048-12-19,94.38,A
2048-12-20,124.05,C
2048-12-21,104.47,C
2048-12-22,90.47,C
2048-12-23,86.22,C
2048-12-24,107.62,A
2048-12-25,78.45,B
2048-12-26,78.39,C
2048-12-27,86.91,A
2048-12-28,108.38,C
2048-12-29,83.47,C
2048-12-30,83.63,C
2048-12-31,79.85,A
2049-01-01,82.49,B
2049-01-02,105.65,A
2049-01-03,99.74,C
2049-01-04,90.97,B
2049-01-05,105.88,B
2049-01-06,108.2,A
2049-01-07,85.93,A
2049-01-08,105.5,A
2049-01-09,104.04,A
2049-01-10,73.11,C
2049-01-11,97.57,B
2049-01-12,126,C
2049-01-13,80.69,C
2049-01-14,73.79,A
2049-01-15,80.91,B
2049-01-16,121.06,A
2049-01-17,101.37,B
2049-01-18,113.79,C
2049-01-19,89,C
2049-01-20,81.31,B
2049-01-21,125.47,B
2049-01-22,129.23,B
2049-01-23,87.74,A
2049-01-24,73.23,B
2049-01-25,93.5,C
2049-01-26,92.17,A
2049-01-27,117,A
2049-01-28,113.18,C
2049-01-29,98.99,C
2049-01-30,77.03,C
2049-01-31,124.54,A
2049-02-01,93.6,A
2049-02-02,112.37,B
2049-02-03,101.72,C
2049-02-04,100.14,C
2049-02-05,128.7,B
2049-02-06,120.1,B
2049-02-07,125.67,C
2049-02-08,98.7,B
2049-02-09,99.46,C
2049-02-10,113.3,B
2049-02-11,121.55,A
2049-02-12,76,B
2049-02-13,86.93,A
2049-02-14,110.53,C
2049-02-15,96.49,B
2049-02-16,121.47,B
2049-02-17,114.75,C
2049-02-18,80.34,C
2049-02-19,122.59,C
2049-02-20,112.1,A
2049-02-21,124.32,C
2049-02-22,127.07,C
2049-02-23,92.12,B
2049-02-24,93.04,C
2049-02-25,85.85,A
2049-02-26,89,A
2049-02-27,129.91,A
2049-02-28,84.36,A
2049-03-01,71.71,A
2049-03-02,87.33,A
2049-03-03,81.68,B
2049-03-04,83.53,B
2049-03-05,114.07,B
2049-03-06,109.08,A
2049-03-07,113.28,B
2049-03-08,98.44,C
2049-03-09,84.78,B
2049-03-10,115.02,A
2049-03-11,88.07,A
2049-03-12,86.73,C
2049-03-13,119.62,C
2049-03-14,113.38,A
2049-03-15,81.54,C
2049-03-16,98.19,B
2049-03-17,105.19,A
2049-03-18,119.81,C
2049-03-19,96.14,B
2049-03-20,129.34,B
2049-03-21,99.95,B
2049-03-22,72.56,A
2049-03-23,114.1,A
2049-03-24,76.27,B
2049-03-25,109.51,B
2049-03-26,125.38,B
2049-03-27,100.18,A
2049-03-28,120.4,C
2049-03-29,116.79,B
2049-03-30,99.43,B
2049-03-31,117.52,C
2049-04-01,86.62,A
2049-04-02,123.8,A
2049-04-03,100.93,C
2049-04-04,117.37,B
2049-04-05,89.85,C
2049-04-06,102.95,B
2049-04-07,108.12,C
2049-04-08,86.81,A
2049-04-09,79.66,B
2049-04-10,114.71,A
2049-04-11,109.02,B
2049-04-12,115.94,A
2049-04-13,129.36,B
2049-04-14,81.48,A
2049-04-15,72.28,A
2049-04-16,123.61,B
2049-04-17,105.89,B
2049-04-18,82.29,C
2049-04-19,76.33,B
2049-04-20,115.99,B
2049-04-21,121.29,A
2049-04-22,83.16,A
2049-04-23,124.68,A
2049-04-24,98.17,A
2049-04-25,95.53,B
2049-04-26,83.92,C
2049-04-27,106,C
2049-04-28,85.97,B
2049-04-29,86.81,C
2049-04-30,80.17,A
2049-05-01,99.92,B
2049-05-02,107.09,A
2049-05-03,128.13,C
2049-05-04,115.72,A
2049-05-05,106.87,A
2049-05-06,80.27,B
2049-05-07,116.72,A
2049-05-08,83.42,B
2049-05-09,95.37,C
2049-05-10,75.89,C
2049-05-11,70.73,A
2049-05-12,111.93,B
2049-05-13,118.64,C
2049-05-14,72.64,C
2049-05-15,88.99,B
2049-05-16,113,A
2049-05-17,94.4,C
2049-05-18,124.95,A
2049-05-19,93.06,C
2049-05-20,75.51,A
2049-05-21,92.86,B
2049-05-22,94.37,A
2049-05-23,89.91,B
2049-05-24,80.01,A
2049-05-25,99.39,B
2049-05-26,82.72,B
2049-05-27,117.34,A
2049-05-28,71.31,A
2049-05-29,127.98,A
2049-05-30,98.65,A
2049-05-31,121.67,C
2049-06-01,114.17,A
2049-06-02,103.99,C
2049-06-03,80.7,A
2049-06-04,94.89,A
2049-06-05,85.82,B
2049-06-06,106.79,A
2049-06-07,97.92,B
2049-06-08,115.87,B
2049-06-09,82.18,A
2049-06-10,116.87,C
2049-06-11,93.7,C
2049-06-12,91.47,A
2049-06-13,95.76,A
2049-06-14,112.64,B
2049-06-15,83.41,A
2049-06-16,97.22,A
2049-06-17,78.7,B
2049-06-18,110.84,B
2049-06-19,104.55,B
2049-06-20,98.13,A
2049-06-21,121.27,B
2049-06-22,91.27,C
2049-06-23,127.72,C
2049-06-24,121.47,B
2049-06-25,103.81,B
2049-06-26,122.82,A
2049-06-27,84.37,A
2049-06-28,98.94,A
2049-06-29,111.2,B
2049-06-30,101.42,A
2049-07-01,90.13,C
2049-07-02,118.63,C
2049-07-03,72.29,B
2049-07-04,126.81,C
2049-07-05,124.88,B
2049-07-06,128.85,C
2049-07-07,111.7,B
2049-07-08,125.22,C
2049-07-09,90.63,B
2049-07-10,80.78,C
2049-07-11,83.54,A
2049-07-12,71.45,C
2049-07-13,95.25,A
2049-07-14,119.9,A
2049-07-15,71.29,B
2049-07-16,110.49,A
2049-07-17,121.32,B
2049-07-18,117.11,A
2049-07-19,108.72,B
2049-07-20,110.92,B
2049-07-21,115.01,C
2049-07-22,100.72,A
2049-07-23,95.74,A
2049-07-24,107.13,B
2049-07-25,79.97,B
2049-07-26,111.64,A
2049-07-27,84.72,C
2049-07-28,122.15,A
2049-07-29,118.18,C
2049-07-30,102.5,C
2049-07-31,112.61,C
2049-08-01,126.41,A
2049-08-02,113.69,C
2049-08-03,128.12,A
2049-08-04,122.52,C
2049-08-05,87.63,C
2049-08-06,127.34,C
2049-08-07,128.93,A
2049-08-08,116.32,C
2049-08-09,93.08,B
2049-08-10,101.26,A
2049-08-11,123.55,B
2049-08-12,126.93,B
2049-08-13,124.33,A
2049-08-14,100.29,C
2049-08-15,83.46,B
2049-08-16,121.02,C
2049-08-17,112.6,C
2049-08-18,127.36,A
2049-08-19,95.95,B
2049-08-20,75.26,A
2049-08-21,112.21,A
2049-08-22,84.96,C
2049-08-23,75.6,B
2049-08-24,118.55,B
2049-08-25,86.77,C
2049-08-26,106.72,A
2049-08-27,92.65,B
2049-08-28,129.74,B
2049-08-29,89.38,A
2049-08-30,125.46,C
2049-08-31,118.97,A
2049-09-01,110.11,B
2049-09-02,76.09,A
2049-09-03,72.97,A
2049-09-04,92.4,B
2049-09-05,95.86,C
2049-09-06,86.61,A
2049-09-07,102.96,B
2049-09-08,83.74,A
2049-09-09,101.95,B
2049-09-10,85.29,C
2049-09-11,97.25,A
2049-09-12,72.2,C
2049-09-13,94.37,A
2049-09-14,121.97,B
2049-09-15,125.03,A
2049-09-16,110.48,A
2049-09-17,98.9,B
2049-09-18,106.28,B
2049-09-19,108.45,C
2049-09-20,96.18,C
2049-09-21,79.97,C
2049-09-22,100.51,C
2049-09-23,124.02,A
2049-09-24,124.49,B
2049-09-25,83.97,A
2049-09-26,104.19,B
2049-09-27,108.99,C
2049-09-28,111.25,B
2049-09-29,106.51,B
2049-09-30,115.95,C
2049-10-01,85.25,C
2049-10-02,106.89,A
2049-10-03,76.66,A
2049-10-04,114.48,C
2049-10-05,70.88,B
2049-10-06,103.94,B
2049-10-07,129.01,B
2049-10-08,117.94,C
2049-10-09,116.59,A
2049-10-10,116.36,A
2049-10-11,90.67,B
2049-10-12,85.69,C
2049-10-13,115.62,A
2049-10-14,101.99,B
2049-10-15,122.46,A
2049-10-16,129.74,A
2049-10-17,79.33,B
2049-10-18,96.08,A
2049-10-19,77.96,B
2049-10-20,112.92,C
2049-10-21,94.78,C
2049-10-22,91.71,B
2049-10-23,103.05,C
2049-10-24,101.28,A
2049-10-25,73.13,C
2049-10-26,106.43,B
2049-10-27,109.35,B
2049-10-28,97.15,C
2049-10-29,107.06,C
2049-10-30,90.42,C
2049-10-31,103.64,A
2049-11-01,76.79,C
2049-11-02,107.74,B
2049-11-03,97.33,B
2049-11-04,77.88,B
2049-11-05,104.44,B
2049-11-06,99.69,C
2049-11-07,120.33,B
2049-11-08,77.67,B
2049-11-09,84.99,C
2049-11-10,108.92,B
2049-11-11,104.71,C
2049-11-12,106.83,B
2049-11-13,103.39,B
2049-11-14,81.2,C
2049-11-15,110.16,A
2049-11-16,74.05,C
2049-11-17,84.76,A
2049-11-18,118.45,B
2049-11-19,128.74,A
2049-11-20,100.19,A
2049-11-21,127.16,B
2049-11-22,94.41,A
2049-11-23,124.2,C
2049-11-24,110.52,A
2049-11-25,108.2,C
2049-11-26,103.87,B
2049-11-27,87.53,A
2049-11-28,101.94,A
2049-11-29,80.79,A
2049-11-30,117.81,C
2049-12-01,79.45,B
2049-12-02,120.55,A
2049-12-03,88.07,C
2049-12-04,113.21,B
2049-12-05,106.98,B
2049-12-06,110.46,A
2049-12-07,87.9,B
2049-12-08,99.8,A
2049-12-09,99.2,B
2049-12-10,111.65,C
2049-12-11,127.96,A
2049-12-12,72.01,C
2049-12-13,115.23,B
2049-12-14,98.94,A
2049-12-15,116.19,B
2049-12-16,93.31,C
2049-12-17,94.04,C
2049-12-18,71.17,B
2049-12-19,111.87,A
2049-12-20,126.24,A
2049-12-21,128.18,A
2049-12-22,94.75,A
2049-12-23,87.41,B
2049-12-24,84.42,C
2049-12-25,106.88,B
2049-12-26,113.99,C
2049-12-27,90.25,C
2049-12-28,120.89,C
2049-12-29,95.66,A
2049-12-30,100.11,C
2049-12-31,84.29,B
2050-01-01,116,A
2050-01-02,80.27,C
2050-01-03,109.09,B
2050-01-04,97.12,A
2050-01-05,90.42,B
2050-01-06,96.27,B
2050-01-07,123.82,C
2050-01-08,114.72,C
2050-01-09,94.89,A
2050-01-10,87.31,B
2050-01-11,101.19,A
2050-01-12,121.28,B
2050-01-13,106.6,B
2050-01-14,120.45,A
2050-01-15,73.83,B
2050-01-16,108.96,A
2050-01-17,126.68,B
2050-01-18,92.33,B
2050-01-19,124.35,B
2050-01-20,121.64,B
2050-01-21,92.11,B
2050-01-22,79.23,B
2050-01-23,92.01,C
2050-01-24,71.99,A
2050-01-25,85.26,B
2050-01-26,113.35,A
2050-01-27,99.04,B
2050-01-28,73.94,B
2050-01-29,80.43,B
2050-01-30,77.01,A
2050-01-31,116.12,B
2050-02-01,126.48,C
2050-02-02,111.18,A
2050-02-03,103.99,B
2050-02-04,97.31,B
2050-02-05,73.04,C
2050-02-06,92.85,B
2050-02-07,87.59,C
2050-02-08,77.32,B
2050-02-09,83.03,C
2050-02-10,96.24,C
2050-02-11,115.94,B
2050-02-12,120.27,B
2050-02-13,110.86,B
2050-02-14,89.12,C
2050-02-15,82.62,A
2050-02-16,96.78,C
2050-02-17,121.74,C
2050-02-18,110.09,B
2050-02-19,112.68,A
2050-02-20,85.59,B
2050-02-21,103.95,C
2050-02-22,95.23,C
2050-02-23,122.77,C
2050-02-24,87,A
2050-02-25,92.13,C
2050-02-26,92.21,A
2050-02-27,114.62,C
2050-02-28,109.99,B
2050-03-01,126.52,A
2050-03-02,105.52,A
2050-03-03,81.65,B
2050-03-04,79.06,C
2050-03-05,94.31,C
2050-03-06,117.72,B
2050-03-07,84.53,C
2050-03-08,114.75,A
2050-03-09,101.43,C
2050-03-10,85.23,C
2050-03-11,80.34,C
2050-03-12,100.57,C
2050-03-13,75.1,A
2050-03-14,100.74,B
2050-03-15,126.9,A
2050-03-16,126.16,C
2050-03-17,86.19,A
2050-03-18,95.91,B
2050-03-19,100.11,A
2050-03-20,89.58,C
2050-03-21,114.52,C
2050-03-22,97.96,A
2050-03-23,71.86,C
2050-03-24,124.78,B
2050-03-25,128.25,A
2050-03-26,118.56,C
2050-03-27,111.7,C
2050-03-28,80.57,C
2050-03-29,117.27,C
2050-03-30,76.8,A
2050-03-31,73.69,B
2050-04-01,117.02,A
2050-04-02,115.91,C
2050-04-03,75.21,C
2050-04-04,88.98,A
2050-04-05,107.28,B
2050-04-06,105.42,A
2050-04-07,77.83,B
2050-04-08,100.05,A
2050-04-09,119.41,A
2050-04-10,85.03,C
2050-04-11,101.37,C
2050-04-12,88.22,A
2050-04-13,83.11,B
2050-04-14,78.61,B
2050-04-15,107.57,C
2050-04-16,126.89,A
2050-04-17,125.83,A
2050-04-18,124.28,A
2050-04-19,94.79,A
2050-04-20,120.37,C
2050-04-21,88.27,B
2050-04-22,107.54,B
2050-04-23,84.19,B
2050-04-24,109.8,C
2050-04-25,98.46,B
2050-04-26,124.84,C
2050-04-27,116.81,A
2050-04-28,78.07,A
2050-04-29,129.29,B
2050-04-30,109.81,B
2050-05-01,116.74,C
2050-05-02,112.34,C
2050-05-03,100.85,A
2050-05-04,89.87,A
2050-05-05,104.75,A
2050-05-06,125.09,C
2050-05-07,89.13,A
2050-05-08,105.23,C
2050-05-09,74.55,C
2050-05-10,122.36,C
2050-05-11,118.77,B
2050-05-12,128.94,A
2050-05-13,121.03,C
2050-05-14,100.93,C
